"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"ILMN_2597249"	473.54161875	453.2523375	394.8399375	357.60513125	488.4622375	465.43049375	498.9142875	318.52400625	325.1303125	415.83955625	401.43568125	490.34479375	549.745325	439.27714375	298.8011875	433.3673375
"ILMN_2597248"	531.27466875	493.6619875	451.87211875	408.96751875	456.8246	523.3652125	497.95498125	380.52413125	350.7310625	473.54161875	480.36246875	590.05653125	576.9724625	427.27374375	402.19800625	463.1787875
"ILMN_1248173"	101.067365	83.271260625	96.130509375	130.866825	65.737285625	83.708509375	90.5862075	112.52499375	111.298870625	80.757131875	123.69855625	107.05458375	93.1594875	98.90738875	125.55423125	75.72977125
"ILMN_1238608"	155.89431875	142.43964375	143.3203125	106.661785625	127.95043125	134.3388875	140.33279375	126.55820625	125.55423125	134.7069375	99.4879875	133.747825	143.5782875	130.866825	110.918741875	115.795108125
"ILMN_3048492"	456.1551125	466.0927	441.69970625	384.07974375	434.19785	491.68241875	454.06344375	468.97165	467.1607875	497.33415625	390.08191875	461.68015625	491.68241875	420.8278625	475.17880625	406.37385625
"ILMN_2645526"	341.75748125	349.45023125	457.3322875	396.19555625	412.90525625	387.19616875	340.85738125	360.73080625	389.2009	372.3487625	380.52413125	378.055575	380.52413125	338.59659375	319.46595	384.07974375
"ILMN_3104271"	2362.171375	2392.535375	2808.7315625	2734.9736875	2319.68575	2685.290625	2418.3295	2607.5470625	2586.7810625	2506.3018125	2376.677125	2409.938125	2497.0566875	2319.68575	2517.37275	2418.3295
"ILMN_1233056"	116.579599375	133.29675	148.2553875	135.4736125	130.2182625	124.21180625	121.772645625	139.88649375	142.50945	133.96085625	127.41805625	111.5830875	121.906201875	121.906201875	146.66913125	149.23314375
"ILMN_2623859"	2007.2110625	2259.2845625	2339.571375	2310.01975	2133.6043125	2198.099125	1972.582	2506.3018125	2234.3534375	1986.81125	1993.1465	2607.5470625	1901.829125	1749.6379375	1993.1465	2453.9114375
"ILMN_1253491"	101.620171875	99.1632875	95.778200625	224.4901	74.796543125	102.112475	102.7794925	157.1186375	216.43915625	98.25972125	217.37595625	120.882648125	124.7353875	261.66200625	217.17126875	95.64463375
"ILMN_1245447"	516.2531	464.7328625	471.3431875	492.403675	457.3322875	468.2711	493.6619875	471.853	554.1605625	425.568775	521.22874375	566.9478125	449.74499375	466.0927	497.33415625	521.22874375
"ILMN_2925281"	4904.36175	5127.310375	4457.1559375	3401.315375	5266.1386875	5690.447375	5657.804625	3627.76525	3416.61325	4744.4376875	3688.003875	4247.6826875	5097.3593125	3500.7405	3401.315375	5179.0949375
"ILMN_2607474"	130.866825	142.13395625	115.21423875	127.4777875	167.95834375	117.5803575	142.81923125	124.79509375	103.190911875	119.63838875	121.57034375	114.797201875	141.33224375	110.156050625	135.78506875	119.274784375
"ILMN_2982652"	566.9478125	615.13665625	712.16630625	583.35471875	616.66825	669.51221875	657.20195625	864.6376	557.66410625	592.887675	565.9701	780.13395	558.66334375	540.51569375	669.51221875	774.34953125
"ILMN_2693594"	275.1821875	285.15369375	312.7602	287.1888875	347.4346	327.88030625	335.20279375	287.1888875	284.130375	307.8985375	303.483375	352.63408125	346.77544375	310.246	311.85809375	368.29223125
"ILMN_2760415"	364.7329125	347.0615875	378.65840625	371.23356875	491.68241875	398.07675625	375.0392	301.23424375	318.90009375	345.94235	295.6369875	435.80354375	360.18498125	327.28765625	325.1303125	356.33750625
"ILMN_2768926"	2768.0050625	2814.803375	2961.6290625	3147.1090625	2601.092	2867.9606875	2581.1375	2876.7545	2912.180875	2713.513	2746.322625	3010.3569375	2746.322625	2614.077125	2989.498	2497.0566875
"ILMN_2669034"	1011.69045	941.5663625	976.43411875	924.120075	1141.74559375	902.18765625	934.17030625	913.892975	908.87373125	953.7593875	931.23015625	947.76564375	871.08569375	832.51063125	802.1467375	978.18965625
"ILMN_1242066"	3053.95425	2884.703625	3469.855625	3416.61325	3330.385125	3070.3590625	2930.197	3388.5791875	3188.1453125	3010.3569375	3204.330125	3259.195875	2979.4065	2798.007875	3216.1718125	3368.0494375
"ILMN_1249522"	1005.12975	910.59219375	913.892975	880.51689375	1082.82698125	838.76995	770.86421875	798.8415625	792.59404375	872.95540625	876.73246875	817.69208125	916.6208875	696.56115	715.899675	866.75105
"ILMN_2789544"	3330.385125	3368.0494375	3259.195875	3033.5199375	3584.8085	3598.82025	3357.9559375	3375.6960625	3042.4014375	3852.391	3500.7405	3584.8085	3486.6504375	3513.9283125	3486.6504375	3688.003875
"ILMN_2677696"	1428.524	1518.4934375	1449.6651875	1722.9694375	1307.1524375	1449.6651875	1432.3960625	1749.6379375	1662.9405	1283.01740625	1746.5230625	1463.571375	1485.7453125	1682.1164375	1643.147375	1344.11956875
"ILMN_1245678"	170.34245625	152.60274375	164.420575	162.05531875	160.0477875	179.33101875	173.5161375	127.95043125	178.953525	184.6136125	137.7085625	183.2611375	163.64845625	141.91661875	141.52035625	172.36616875
"ILMN_3007862"	1133.63441875	1219.9291875	1042.00929375	1047.2555875	1087.3466875	1360.29693125	1245.9268375	1067.2242	1166.056025	1229.01768125	953.7593875	1141.74559375	1327.62036875	989.583825	1023.99141875	1093.46354375
"ILMN_1252016"	108.076790625	115.8649425	108.461024375	117.156748125	120.570734375	102.354020625	96.130509375	110.988516875	126.65243125	126.21285	109.12119375	98.940184375	104.22243125	90.137645	115.39087375	133.86773125
"ILMN_2620767"	106.433465625	101.78637375	128.9028625	114.4196525	109.17301125	95.64463375	97.0069275	110.50149375	115.161709375	144.1759875	119.48989875	111.228329375	103.112948125	112.69401375	126.40724375	137.9687625
"ILMN_2877443"	114.453108125	123.8031125	137.3925375	136.2780625	125.4714	96.50354875	138.06913125	128.54684375	169.459175	127.65724375	150.57566875	128.6563625	115.161709375	155.40856875	151.87925625	150.37110625
"ILMN_2677728"	187.50133125	176.6034375	215.65326875	204.77735625	209.5458	203.35528125	195.7639125	196.94810625	165.9051	235.7126625	180.892275	194.84985625	187.666425	164.22484375	163.950325	208.96401875
"ILMN_2713464"	656.07823125	689.13815625	713.8766125	649.38925625	657.20195625	740.36884375	684.94580625	690.5415875	702.784375	740.36884375	657.20195625	738.7639375	662.1849625	644.6966625	677.40323125	788.9523625
"ILMN_2739295"	1485.7453125	1749.6379375	1452.8455	1385.86663125	1394.1235125	1508.6094375	1511.49525	1455.159625	1397.06798125	1489.162	1536.2146875	1515.313875	1492.257625	1413.26638125	1489.162	1485.7453125
"ILMN_3002505"	306.5607625	262.8041375	307.39310625	315.46180625	386.5043625	321.10474375	301.81316875	291.68979375	320.71545	322.0296125	291.433125	297.28149375	270.64926875	278.920525	296.226525	297.632825
"ILMN_1234139"	1522.2485625	1567.026875	1718.3888125	1780.0900625	1413.26638125	1524.771125	1492.257625	1775.1008125	1794.4246875	1682.1164375	1759.0605	1567.026875	1334.8682125	1636.542625	1722.9694375	1749.6379375
"ILMN_3094886"	154.6688625	134.4111125	156.419675	137.14124375	159.03290625	146.50975625	151.399775	129.74069375	132.5155125	149.739125	161.25703125	149.55910625	120.6827425	146.9227125	145.39879375	154.01814375
"ILMN_3006644"	1141.74559375	1043.453	1601.1688125	1522.2485625	1191.13270625	1110.04635625	1082.82698125	1300.52404375	1241.1790375	1397.06798125	1133.63441875	1170.59585625	981.96119375	968.64079375	1307.1524375	1268.02655
"ILMN_3006643"	1287.05383125	1154.7735125	1606.1010625	1636.542625	1310.47486875	1253.17414375	1166.056025	1440.297625	1577.6735	1472.9005	1261.6343125	1418.5795625	1163.6286375	1307.1524375	1508.6094375	1660.214375
"ILMN_1223041"	705.98616875	935.4101625	838.76995	725.467375	919.9506125	729.06335	968.64079375	682.994525	812.943	901.21771875	932.8508625	733.2854375	875.69781875	912.4321125	813.95219375	993.4776625
"ILMN_2796842"	159.68008125	131.36425	128.0214625	143.487075	156.24549375	135.6653625	144.0709875	135.38901875	134.3388875	144.5738125	135.04935625	145.29385625	136.5366125	121.382654375	148.2553875	129.57466875
"ILMN_1256608"	92.746936875	110.19512625	115.161709375	123.52100625	104.998863125	104.32323125	110.389105	141.33224375	132.85836875	103.844930625	169.13246875	103.490705625	90.05860875	161.41156875	136.3514	105.95753125
"ILMN_1241444"	136.5366125	143.96694375	135.9188125	139.88649375	150.57566875	153.03776875	151.6387125	148.76030625	140.53864375	129.57466875	165.72133125	135.04935625	145.48405	164.9723375	189.3455875	137.14124375
"ILMN_2768786"	403.70125625	379.2877125	372.3487625	328.2315625	435.80354375	360.18498125	393.04778125	317.90885625	357.60513125	400.88299375	423.7890375	342.73308125	373.33550625	398.07675625	337.58796875	384.5962625
"ILMN_2771109"	140.33279375	151.7689375	134.81919375	140.62593125	161.41156875	158.4774	160.77870625	152.49919375	155.9893625	153.03776875	141.60225625	142.63595625	143.86384375	116.73861375	136.03915625	100.602876875
"ILMN_2687062"	407.921325	443.24934375	358.12875	355.6965	388.32369375	364.7329125	460.78855625	391.82051875	431.14796875	394.8399375	416.80261875	320.32921875	431.14796875	439.987375	421.97100625	386.5043625
"ILMN_2754859"	128.10186875	92.367300625	102.436384375	100.07473	106.539691875	129.4002375	112.932385	120.495390625	95.0343675	100.07473	88.33743625	100.552054375	81.303908125	105.712236875	93.809855625	80.592805625
"ILMN_2699477"	669.51221875	775.5117	780.13395	686.72390625	916.6208875	763.20979375	665.10776875	670.750325	721.739725	766.45550625	603.45503125	744.6064125	692.751325	536.30255	674.1961875	812.943
"ILMN_2762728"	9593.003	10765.566375	11185.0796875	10493.2706875	10493.2706875	9839.07575	10069.3536875	11542.181125	10493.2706875	11733.567375	10493.2706875	10381.7305625	9936.6240625	10069.3536875	10885.485125	10276.904625
"ILMN_2704823"	11435.2999375	11891.49075	13172.297875	11339.6023125	14973.883125	11185.0796875	11542.181125	12435.84	11435.2999375	14129.805625	10765.566375	12136.5934375	10765.566375	11733.567375	12601.4119375	12753.743875
"ILMN_2704826"	12022.1184375	12961.611375	14639.404375	13513.015	15936.1675	10686.61875	13172.297875	13513.015	12601.4119375	15117.95875	11542.181125	11891.49075	11435.2999375	12435.84	11891.49075	13718.9189375
"ILMN_2788984"	8388.05225	8666.6628125	9552.244625	8948.2579375	9936.6240625	8751.5815	8548.0080625	9263.605375	7662.624	9593.003	7039.666875	7541.13875	8300.5935625	8452.9129375	8666.6628125	8948.2579375
"ILMN_2704822"	14392.26875	14639.404375	16589.97125	14639.404375	17954.566875	13965.5400625	15645.155625	15377.3975	14973.883125	17954.566875	13513.015	13965.5400625	12753.743875	14392.26875	14392.26875	15377.3975
"ILMN_1258600"	901.21771875	1017.39125625	854.99735625	829.13074375	725.467375	910.59219375	965.448975	817.69208125	843.49291875	843.49291875	913.892975	1156.8387125	925.6917125	838.76995	775.5117	806.6958625
"ILMN_2821158"	152.35095	137.78745625	128.6563625	124.79509375	125.7254	157.1186375	142.3190875	134.7069375	125.99110625	134.3388875	144.96089375	145.48405	112.76624	139.1651375	105.34826625	137.78745625
"ILMN_2615170"	590.05653125	561.45229375	568.59338125	478.04355	775.5117	536.30255	544.1691625	494.868575	474.41370625	605.90225	431.14796875	505.03666875	491.07211875	371.23356875	435.80354375	647.47771875
"ILMN_2754690"	508.08930625	522.0960875	628.72353125	403.70125625	705.98616875	503.36816875	478.57549375	406.37385625	355.2402	570.901275	335.20279375	460.78855625	418.747925	324.21904375	381.99676875	550.3105375
"ILMN_2656805"	889.52394375	871.08569375	1204.60871875	852.04090625	1084.00139375	1027.40008125	940.56146875	843.49291875	907.256775	1133.63441875	797.94845625	793.70504375	999.9892375	919.9506125	998.31044375	924.120075
"ILMN_1253361"	899.8158	787.04511875	1036.73783125	806.6958625	955.7568875	891.9621375	833.79806875	856.60740625	902.18765625	943.31915	696.56115	802.1467375	938.45773125	848.62478125	924.120075	850.88728125
"ILMN_2689473"	5875.1608125	5954.9835625	6428.544875	5740.3068125	5563.0125625	5657.804625	6158.776375	5807.3333125	5690.447375	5807.3333125	5467.5040625	5432.1208125	4864.437875	6077.354	6001.081	5232.6154375
"ILMN_2783519"	3081.87775	3343.441125	2997.8144375	2867.9606875	3500.7405	3259.195875	3248.3035625	3147.1090625	2798.007875	3513.9283125	2930.197	2581.1375	3330.385125	3147.1090625	3042.4014375	3081.87775
"ILMN_2735084"	318.90009375	297.918925	460.78855625	340.85738125	292.9288	440.4799375	378.65840625	494.461675	466.54915	296.226525	352.2032125	361.95381875	447.21463125	411.7634625	384.07974375	597.8765375
"ILMN_2810473"	51201.501875	50036.076875	56078.558125	46726.258125	51201.501875	51201.501875	50036.076875	46726.258125	46726.258125	57630.044375	46726.258125	53803.0675	50036.076875	48357.90875	48357.90875	53803.0675
"ILMN_1256019"	17954.566875	16589.97125	19059.6	11733.567375	19059.6	17044.609375	17954.566875	10615.614375	9593.003	16217.518125	9673.0278125	16589.97125	13718.9189375	10493.2706875	10381.7305625	16589.97125
"ILMN_2806676"	3937.3581875	4379.1074375	3890.9494375	4107.2114375	4204.1001875	4281.1286875	3917.42275	4534.1989375	4009.490375	3738.920875	4492.6698125	4708.9626875	3948.7111875	4204.1001875	4645.4514375	4054.2248125
"ILMN_1256725"	623.23298125	766.45550625	694.11808125	733.2854375	845.3110625	710.8884375	809.6915375	735.2436125	636.37033125	657.20195625	835.47774375	727.81856875	699.4288	657.20195625	684.94580625	717.49173125
"ILMN_2956932"	22392.400625	21818.649375	21818.649375	18760.23	19420.533125	20850.139375	21818.649375	19933.958125	18584.881875	19933.958125	20238.77625	21373.914375	21373.914375	21818.649375	19059.6	18214.775
"ILMN_2734181"	2482.9536875	2354.48075	2424.1591875	1924.92825	2238.3295	2545.5605	2202.8358125	1936.8555625	1886.0055625	2362.171375	2017.236625	2545.5605	2424.1591875	2091.78225	1870.0569375	2354.48075
"ILMN_2628174"	31706.59375	30000.026875	31706.59375	28088.250625	33148.40375	31706.59375	29198.485625	30705.6475	30000.026875	30705.6475	30000.026875	30000.026875	29198.485625	30705.6475	29198.485625	30000.026875
"ILMN_1253008"	217.37595625	201.84556875	221.3074625	276.7179375	275.1821875	246.59630625	215.30675	209.84545	201.84556875	215.89776875	191.0212875	223.75849375	217.5735625	190.33600625	232.5956875	217.37595625
"ILMN_2750225"	174.1694	149.091075	153.6196125	142.93508125	155.89431875	176.2277625	164.6086125	159.77998125	157.61219375	137.01285	188.54851875	169.58350625	176.73908125	178.0684875	188.95624375	176.2277625
"ILMN_1235783"	1788.49725	1746.5230625	1825.944125	1746.5230625	1649.251375	1855.76675	1881.095125	1859.828	1825.944125	1993.1465	2002.9741875	1794.4246875	1799.6424375	1945.120625	1808.7046875	1977.7008125
"ILMN_2689540"	198.77406875	195.9714875	198.0223	192.5356375	213.214425	199.078225	213.9903875	178.5072375	195.57435625	177.67216875	219.72244375	177.922875	184.6136125	201.61073125	185.79605625	187.99031875
"ILMN_3150296"	390.5186875	424.72686875	343.85986875	391.17670625	363.70033125	394.35784375	470.640325	466.54915	433.3673375	392.53830625	441.69970625	436.54803125	431.70553125	494.868575	450.69689375	322.95923125
"ILMN_1232903"	660.9562125	715.899675	636.37033125	617.6719875	713.8766125	720.15905625	774.34953125	679.33685625	700.8844	729.06335	763.20979375	748.7588125	708.58986875	726.5232875	733.2854375	670.750325
"ILMN_2930819"	1718.3888125	1590.64425	1812.4966875	1616.6285625	2002.9741875	1670.214625	1749.6379375	1569.15675	1632.5483125	1696.7961875	1515.313875	1797.0263125	1572.2295625	1501.7019375	1569.15675	1705.8923125
"ILMN_2724347"	180.16739375	182.470475	232.20605625	157.1186375	171.1804625	188.35061875	258.5847125	191.773575	159.8800125	194.1203625	200.56753125	227.41956875	197.24515625	226.57635	185.65298125	207.38165625
"ILMN_2755195"	1076.3518625	1135.11054375	972.88915625	989.583825	1045.07010625	1101.52970625	1147.48524375	903.69043125	1268.02655	1467.761125	1674.5379375	1390.10550625	1652.57875	1560.761875	1435.8101875	1364.5571875
"ILMN_1240770"	2625.8334375	2339.571375	2489.4524375	2665.720625	2091.78225	2593.8493125	2319.68575	2674.5666875	2724.67725	2545.5605	3022.225125	2614.077125	2302.7791875	2376.677125	2918.745375	2370.272375
"ILMN_2801568"	1120.43725	1107.67528125	940.56146875	1116.99195625	1028.589375	1193.99459375	1141.74559375	1001.74539375	1193.99459375	1093.46354375	1159.489775	1113.83363125	1050.24421875	1131.15279375	1079.6510625	1156.8387125
"ILMN_1216382"	292.0677	266.81874375	263.46951875	338.11564375	260.77003125	309.7184	317.23864375	340.85738125	293.51820625	258.2902125	306.0933625	340.2664125	310.246	306.0933625	313.6639875	273.2488625
"ILMN_2748837"	26525.784375	25675.50375	28088.250625	24753.2475	26525.784375	28088.250625	26525.784375	24154.835	25675.50375	28088.250625	27225.3225	25675.50375	28088.250625	27225.3225	26525.784375	26525.784375
"ILMN_3062267"	375.9184375	509.63761875	366.36539375	368.29223125	337.58796875	403.70125625	604.86969375	322.0296125	435.80354375	435.0936125	547.94208125	401.43568125	410.31115625	477.2194	348.39780625	476.6074
"ILMN_2733465"	130.76800625	139.571175	121.979066875	145.39879375	133.86773125	157.73433125	132.34635	135.18933125	136.82820625	111.298870625	145.761225	147.01914375	146.19573125	138.539325	121.47113125	106.857693125
"ILMN_2745889"	837.33126875	927.3898375	736.55418125	831.24433125	758.9241125	774.34953125	1010.49423125	741.6727625	874.18005625	811.5633125	838.76995	795.77954375	815.414375	797.94845625	811.5633125	864.6376
"ILMN_2840492"	112.69401375	110.988516875	106.661785625	104.963735	133.96085625	111.228329375	131.88230625	117.857815	110.918741875	114.27682125	102.354020625	100.836551875	130.618125	133.747825	123.419725	117.5803575
"ILMN_2632264"	7860.3515625	7662.624	7980.7325625	6799.5575	7726.9431875	7541.13875	7662.624	7321.8260625	6998.21	8047.471875	7541.13875	8666.6628125	6859.5449375	7321.8260625	7108.2274375	6859.5449375
